epoch,content_loss,loss,style_loss,val_content_loss,val_loss,val_style_loss
0,97249.0234375,9724902400.0,8.329414367675781,NA,NA,NA
1,86198.046875,8619804672.0,8.214920043945312,NA,NA,NA
